,tensao_nominal,localizacao,nome_fabricante,sigla_subestacao
7571,13.8,linha_de_transmissao,LORENZETTI,BGI
7572,13.8,linha_de_transmissao,LORENZETTI,BGI
7573,13.8,linha_de_transmissao,LORENZETTI,BGI
7574,13.8,linha_de_transmissao,LORENZETTI,BGI
7575,13.8,linha_de_transmissao,LORENZETTI,BGI
7576,13.8,linha_de_transmissao,LORENZETTI,BGI
7577,13.8,linha_de_transmissao,LORENZETTI,BGI
7578,13.8,linha_de_transmissao,LORENZETTI,BGI
7579,13.8,linha_de_transmissao,LORENZETTI,BGI
7580,13.8,transformador,ALCACE,RCD
7581,13.8,linha_de_transmissao,LORENZETTI,PRD
7582,13.8,linha_de_transmissao,LORENZETTI,MLG
7583,13.8,linha_de_transmissao,LORENZETTI,MLG
7584,13.8,linha_de_transmissao,LORENZETTI,MLG
7585,230.0,transformador,ALSTOM,TAD
7586,230.0,transformador,ALSTOM,TAD
7587,230.0,transformador,ALSTOM,TAD
7588,230.0,transformador,ALSTOM,TAD
7589,13.8,linha_de_transmissao,HITACHI-LINE,MLG
7590,13.8,linha_de_transmissao,HITACHI-LINE,MLG
7591,13.8,linha_de_transmissao,MARINE & DAMINELLI,MLG
7592,13.8,reator,LMB,MLG
7593,13.8,linha_de_transmissao,MARINE & DAMINELLI,MLG
7594,13.8,linha_de_transmissao,MARINE & DAMINELLI,MLG
7595,13.8,outros,ALCACE,MLG
7596,13.8,outros,ALCACE,MLG
7597,13.8,outros,ALCACE,MLG
7598,13.8,transformador,LORENZETTI,MLG
7599,13.8,transformador,LORENZETTI,MLG
7600,13.8,transformador,LORENZETTI,MLG
7601,13.8,transformador,LORENZETTI,MLG
7602,13.8,reator,LORENZETTI,CMA
7603,13.8,transformador,ESCO,MLG
7604,13.8,transformador,LORENZETTI,MLG
7605,13.8,transformador,LORENZETTI,MLG
7606,13.8,transformador,LORENZETTI,CMA
7607,13.8,transformador,LORENZETTI,CMA
7608,13.8,transformador,ESCO,MLG
7609,13.8,transformador,LORENZETTI,MLG
7610,13.8,transformador,LORENZETTI,MLG
7611,13.8,transformador,LORENZETTI,MLG
7612,13.8,outros,CONCORDIA-SPRECHER,MLG
7613,13.8,outros,CONCORDIA-SPRECHER,MLG
7614,13.8,outros,ALCACE,MLG
7615,13.8,transformador,LORENZETTI,MLG
7616,13.8,transformador,ALCACE,MLG
7617,13.8,transformador,ALCACE,MLG
7618,13.8,outros,LORENZETTI,MLG
7619,13.8,outros,BARRETO KELLER,MLG
7620,13.8,outros,BARRETO KELLER,MLG
7621,13.8,outros,LORENZETTI,MLG
7622,13.8,outros,LMB,MLG
7623,13.8,outros,ALCACE,MLG
7624,13.8,reator,LMB,MLG
7625,13.8,reator,LMB,MLG
7626,13.8,outros,LORENZETTI,MLG
7627,13.8,linha_de_transmissao,HITACHI-LINE,MLG
7628,13.8,linha_de_transmissao,HITACHI-LINE,MLG
7629,13.8,linha_de_transmissao,ALCACE,MLG
7630,13.8,linha_de_transmissao,LORENZETTI,MLG
7631,13.8,linha_de_transmissao,LORENZETTI,MLG
7632,13.8,linha_de_transmissao,LORENZETTI,MLG
7633,13.8,linha_de_transmissao,HARVEY HUBBEL,MLG
7634,13.8,transformador,HARVEY HUBBEL,AQD
7635,13.8,transformador,GTMS,MSQ
7636,69.0,outros,COELME,MSQ
7637,69.0,outros,COELME,MSQ
7638,230.0,linha_de_transmissao,COELME,MSD
7639,230.0,linha_de_transmissao,COELME,MSD
7640,230.0,linha_de_transmissao,COELME,MSD
7641,230.0,linha_de_transmissao,COELME,MSD
7642,230.0,linha_de_transmissao,COELME,MSD
7643,230.0,linha_de_transmissao,COELME,MSD
7644,13.8,linha_de_transmissao,ESCO,FTZ
7645,13.8,linha_de_transmissao,ESCO,FTZ
7646,13.8,reator,LAELC INDUSTR.COMERC.LTDA,MSD
7647,230.0,transformador,General Electric.,PCD
7648,230.0,transformador,General Electric.,PCD
7649,230.0,transformador,General Electric.,PCD
7650,69.0,transformador,WEG MOTORES S.A.,BNB
7651,69.0,transformador,WEG MOTORES S.A.,BNB
7652,69.0,transformador,WEG MOTORES S.A.,BNB
7653,13.8,transformador,IAFA,BNB
7654,13.8,transformador,ALCACE,BNB
7655,13.8,transformador,ALCACE,BNB
7656,13.8,outros,ALCACE,BNB
7657,13.8,outros,ALCACE,BNB
7658,13.8,outros,ALCACE,BNB
7659,13.8,outros,LMB,BNB
7660,13.8,linha_de_transmissao,BARRETO KELLER,BNB
7661,13.8,linha_de_transmissao,BARRETO KELLER,BNB
7662,13.8,transformador,LORENZETTI,DMG
7663,13.8,outros,ALCACE,FTZ
7664,13.8,reator,ALCACE,FTZ
7665,13.8,reator,ALCACE,FTZ
7666,13.8,capacitor,HITACHI-LINE,FTZ
7667,13.8,capacitor,BARRETO KELLER,FTZ
7668,13.8,capacitor,HITACHI-LINE,FTZ
7669,13.8,capacitor,IAFA,FTZ
7670,13.8,capacitor,HITACHI-LINE,FTZ
7671,13.8,capacitor,HITACHI-LINE,FTZ
7672,13.8,transformador,ALCACE,FTZ
7673,13.8,transformador,ALCACE,FTZ
7674,13.8,transformador,ALCACE,FTZ
7675,13.8,transformador,ALCACE,FTZ
7676,13.8,transformador,SIEMENS,FTZ
7677,13.8,transformador,SIEMENS,FTZ
7678,13.8,outros,ALCACE,FTZ
7679,13.8,linha_de_transmissao,LORENZETTI,FTZ
7680,34.5,outros,SIEMENS,FTZ
7681,13.8,linha_de_transmissao,ALCACE,FTZ
7682,34.5,outros,SIEMENS,FTZ
7683,13.8,transformador,ALCACE,MSD
7684,13.8,outros,LORENZETTI,MSD
7685,13.8,outros,LORENZETTI,MSD
7686,13.8,transformador,LORENZETTI,FZD
7687,13.8,transformador,LORENZETTI,FZD
7688,13.8,capacitor,LORENZETTI,MSD
7689,13.8,capacitor,LORENZETTI,MSD
7690,13.8,capacitor,LORENZETTI,MSD
7691,13.8,capacitor,LORENZETTI,MSD
7692,13.8,capacitor,BARRETO KELLER,SBD
7693,13.8,capacitor,ALCACE,SBD
7694,13.8,transformador,LORENZETTI,SBD
7695,13.8,transformador,LORENZETTI,SBD
7696,13.8,transformador,LORENZETTI,SBD
7697,13.8,transformador,LORENZETTI,SBD
7698,13.8,capacitor,BARRETO KELLER,SBD
7699,13.8,linha_de_transmissao,ALCACE,FTZ
7700,13.8,linha_de_transmissao,LORENZETTI,FTZ
7701,13.8,linha_de_transmissao,HITACHI-LINE,FTZ
7702,13.8,linha_de_transmissao,HITACHI-LINE,FTZ
7703,13.8,outros,HITACHI-LINE,FTZ
7704,13.8,outros,HITACHI-LINE,FTZ
7705,13.8,transformador,ALCACE,MSD
7706,13.8,outros,ESCO,TSA
7707,13.8,outros,ESCO,TSA
7708,13.8,outros,ESCO,TSA
7709,13.8,outros,ESCO,TSA
7710,13.8,linha_de_transmissao,ESCO,TSA
7711,13.8,linha_de_transmissao,ESCO,TSA
7712,13.8,outros,ESCO,TSA
7713,13.8,outros,ESCO,TSA
7714,13.8,reator,IAFA,TSA
7715,13.8,reator,IAFA,TSA
7716,13.8,reator,IAFA,TSA
7717,13.8,reator,IAFA,TSA
7718,13.8,reator,IAFA,TSA
7719,13.8,reator,IAFA,TSA
7720,13.8,capacitor,ESCO,TSA
7721,13.8,capacitor,ESCO,TSA
7722,13.8,capacitor,ESCO,TSA
7723,13.8,capacitor,ESCO,TSA
7724,13.8,capacitor,ESCO,TSA
7725,13.8,transformador,ESCO,TSA
7726,13.8,transformador,ESCO,TSA
7727,13.8,transformador,ESCO,TSA
7728,13.8,transformador,ESCO,TSA
7729,13.8,transformador,ESCO,TSA
7730,13.8,transformador,ESCO,TSA
7731,13.8,outros,LORENZETTI,TSD
7732,13.8,linha_de_transmissao,ESCO,TSA
7733,13.8,linha_de_transmissao,IAFA,TSA
7734,13.8,linha_de_transmissao,IAFA,TSA
7735,13.8,linha_de_transmissao,IAFA,TSA
7736,13.8,linha_de_transmissao,IAFA,TSA
7737,13.8,linha_de_transmissao,IAFA,TSA
7738,13.8,linha_de_transmissao,IAFA,TSA
7739,13.8,linha_de_transmissao,IAFA,TSA
7740,13.8,linha_de_transmissao,IAFA,TSA
7741,13.8,linha_de_transmissao,IAFA,TSA
7742,13.8,linha_de_transmissao,IAFA,TSA
7743,13.8,linha_de_transmissao,IAFA,TSA
7744,13.8,linha_de_transmissao,IAFA,TSA
7745,13.8,linha_de_transmissao,IAFA,TSA
7746,13.8,linha_de_transmissao,IAFA,TSA
7747,13.8,linha_de_transmissao,IAFA,TSA
7748,13.8,linha_de_transmissao,IAFA,TSA
7749,13.8,linha_de_transmissao,IAFA,TSA
7750,13.8,linha_de_transmissao,IAFA,TSA
7751,230.0,linha_de_transmissao,COELME,TSD
7752,230.0,linha_de_transmissao,COELME,TSD
7753,230.0,linha_de_transmissao,COELME,TSD
7754,230.0,linha_de_transmissao,COELME,TSD
7755,13.8,transformador,GTMS,TST
7756,69.0,transformador,WEG MOTORES S.A.,TST
7757,69.0,transformador,WEG MOTORES S.A.,TST
7758,69.0,transformador,WEG MOTORES S.A.,TST
7759,500.0,linha_de_transmissao,General Electric.,TGD
7760,500.0,linha_de_transmissao,General Electric.,TGD
7761,500.0,linha_de_transmissao,General Electric.,TGD
7762,500.0,linha_de_transmissao,General Electric.,TGD
7763,13.8,reator,ESCO,PRI
7764,13.8,capacitor,ESCO,PRI
7765,13.8,capacitor,ESCO,PRI
7766,13.8,capacitor,ESCO,PRI
7767,13.8,outros,ESCO,PRI
7768,13.8,outros,ESCO,PRI
7769,13.8,outros,ESCO,SJI
7770,13.8,transformador,ESCO,SJI
7771,13.8,transformador,ESCO,BEA
7772,13.8,outros,AEG ETI,TSD
7773,13.8,outros,IAFA,TSA
7774,13.8,transformador,LAELC INDUSTR.COMERC.LTDA,ZBD
7775,13.8,linha_de_transmissao,LORENZETTI,MDR
7776,13.8,linha_de_transmissao,LORENZETTI,MDR
7777,500.0,transformador,CEME,LGZ
7778,13.8,transformador,HITACHI-LINE,ABX
7779,500.0,transformador,CEME,LGZ
7780,13.8,transformador,H.K.PORTER,MDR
7781,13.8,linha_de_transmissao,LMB,MDR
7782,13.8,linha_de_transmissao,LMB,MDR
7783,13.8,transformador,HITACHI-LINE,BNO
7784,13.8,transformador,BARRETO KELLER,BNO
7785,13.8,transformador,HITACHI-LINE,BNO
7786,13.8,transformador,LORENZETTI,BNO
7787,13.8,transformador,LORENZETTI,BNO
7788,13.8,linha_de_transmissao,LORENZETTI,BNO
7789,13.8,linha_de_transmissao,HITACHI-LINE,BNO
7790,13.8,linha_de_transmissao,BARRETO KELLER,BNO
7791,13.8,linha_de_transmissao,BARRETO KELLER,BNO
7792,13.8,linha_de_transmissao,BARRETO KELLER,BNO
7793,13.8,linha_de_transmissao,BARRETO KELLER,BNO
7794,13.8,transformador,BARRETO KELLER,MXT
7795,13.8,transformador,LORENZETTI,MXT
7796,13.8,transformador,BARRETO KELLER,MXT
7797,13.8,transformador,LORENZETTI,MXT
7798,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7799,13.8,linha_de_transmissao,ESCO,MXT
7800,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7801,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7802,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7803,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7804,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7805,13.8,outros,ESCO,MLU
7806,13.8,linha_de_transmissao,ESCO,MLU
7807,13.8,linha_de_transmissao,ESCO,MLU
7808,13.8,linha_de_transmissao,ESCO,MLU
7809,13.8,linha_de_transmissao,ESCO,MLU
7810,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7811,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7812,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7813,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7814,13.8,linha_de_transmissao,BARRETO KELLER,MXT
7815,13.8,linha_de_transmissao,LMB,MDR
7816,13.8,linha_de_transmissao,LMB,MDR
7817,13.8,linha_de_transmissao,ESCO,MLU
7818,13.8,linha_de_transmissao,ESCO,MLU
7819,13.8,linha_de_transmissao,ESCO,MLU
7820,13.8,linha_de_transmissao,ESCO,MLU
7821,13.8,linha_de_transmissao,ESCO,MLU
7822,13.8,linha_de_transmissao,ESCO,MLU
7823,13.8,linha_de_transmissao,ESCO,MLU
7824,13.8,outros,ESCO,MLU
7825,13.8,outros,ESCO,MLU
7826,13.8,outros,ALCACE,MLU
7827,13.8,outros,LMB,ZBU
7828,13.8,linha_de_transmissao,ALCACE,ZBU
7829,13.8,linha_de_transmissao,ESCO,ZBU
7830,13.8,linha_de_transmissao,ESCO,ZBU
7831,13.8,linha_de_transmissao,ESCO,ZBU
7832,13.8,linha_de_transmissao,HITACHI-LINE,ZBU
7833,13.8,linha_de_transmissao,HITACHI-LINE,ZBU
7834,13.8,linha_de_transmissao,HITACHI-LINE,ZBU
7835,13.8,linha_de_transmissao,HITACHI-LINE,ZBU
7836,13.8,transformador,HITACHI-LINE,ZBU
7837,13.8,transformador,LORENZETTI,JDM
7838,13.8,transformador,LORENZETTI,JDM
7839,13.8,transformador,GTMS,NSC
7840,13.8,transformador,LORENZETTI,JDM
7841,13.8,linha_de_transmissao,IAFA,OLD
7842,13.8,linha_de_transmissao,IAFA,OLD
7843,13.8,transformador,GTMS,POD
7844,13.8,outros,LORENZETTI,FNL
7845,13.8,outros,LORENZETTI,FNL
7846,13.8,capacitor,BARRETO KELLER,FNL
7847,13.8,capacitor,H.K.PORTER,FNL
7848,13.8,transformador,BARRETO KELLER,FNL
7849,13.8,transformador,ALCACE,FNL
7850,13.8,transformador,ALCACE,FNL
7851,13.8,transformador,ALCACE,FNL
7852,13.8,linha_de_transmissao,LORENZETTI,FNL
7853,13.8,linha_de_transmissao,H.K.PORTER,FNL
7854,13.8,linha_de_transmissao,LORENZETTI,FNL
7855,13.8,outros,LORENZETTI,FNL
7856,13.8,linha_de_transmissao,BARRETO KELLER,FNL
7857,13.8,linha_de_transmissao,BARRETO KELLER,FNL
7858,13.8,linha_de_transmissao,BARRETO KELLER,FNL
7859,13.8,linha_de_transmissao,BARRETO KELLER,FNL
7860,13.8,linha_de_transmissao,BARRETO KELLER,FNL
7861,13.8,linha_de_transmissao,General Electric.,FNL
7862,13.8,linha_de_transmissao,General Electric.,FNL
7863,13.8,linha_de_transmissao,General Electric.,FNL
7864,13.8,linha_de_transmissao,General Electric.,FNL
7865,13.8,linha_de_transmissao,General Electric.,FNL
7866,13.8,linha_de_transmissao,General Electric.,FNL
7867,13.8,linha_de_transmissao,HITACHI-LINE,FNL
7868,13.8,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,ICA
7869,230.0,linha_de_transmissao,ALSTOM,CMQ
7870,230.0,linha_de_transmissao,ALSTOM,CMQ
7871,230.0,linha_de_transmissao,ALSTOM,CMQ
7872,230.0,linha_de_transmissao,ALSTOM,CMQ
7873,230.0,transformador,General Electric.,PLO
7874,230.0,transformador,General Electric.,PLO
7875,230.0,transformador,General Electric.,PLO
7876,230.0,transformador,General Electric.,PLO
7877,13.8,transformador,SIGMA,PLO
7878,69.0,linha_de_transmissao,ALCACE,CMD
7879,13.8,capacitor,ALCACE,CTU
7880,13.8,capacitor,ALCACE,CTU
7881,13.8,transformador,IAFA,CTU
7882,13.8,transformador,IAFA,CTU
7883,13.8,transformador,ALCACE,CTU
7884,13.8,transformador,ALCACE,CTU
7885,13.8,transformador,ALCACE,CTU
7886,13.8,transformador,ALCACE,CTU
7887,13.8,transformador,ALCACE,CTU
7888,13.8,outros,LMB,CTU
7889,13.8,outros,IAFA,CTU
7890,13.8,capacitor,ALCACE,CTU
7891,13.8,transformador,ALCACE,CTU
7892,13.8,linha_de_transmissao,ALCACE,CTU
7893,13.8,linha_de_transmissao,ALCACE,CTU
7894,13.8,linha_de_transmissao,ALCACE,CTU
7895,13.8,linha_de_transmissao,ALCACE,CTU
7896,13.8,linha_de_transmissao,ALCACE,CTU
7897,13.8,linha_de_transmissao,ALCACE,CTU
7898,13.8,linha_de_transmissao,ALCACE,CTU
7899,13.8,linha_de_transmissao,ALCACE,CTU
7900,13.8,linha_de_transmissao,ALCACE,CTU
7901,13.8,linha_de_transmissao,ALCACE,CTU
7902,13.8,linha_de_transmissao,ALCACE,CTU
7903,13.8,linha_de_transmissao,ALCACE,CTU
7904,13.8,linha_de_transmissao,IAFA,CTU
7905,13.8,linha_de_transmissao,ALCACE,CTU
7906,13.8,linha_de_transmissao,ALCACE,CTU
7907,13.8,linha_de_transmissao,IAFA,CTU
7908,13.8,linha_de_transmissao,IAFA,CTU
7909,13.8,linha_de_transmissao,ALCACE,CTU
7910,13.8,outros,DELLE ALSTHOM,CMD
7911,13.8,outros,DELLE ALSTHOM,CMD
7912,13.8,outros,ALCACE,MTT
7913,13.8,outros,ALCACE,MTT
7914,13.8,outros,ALCACE,MTT
7915,13.8,outros,ALCACE,MTT
7916,13.8,transformador,ALCACE,MTT
7917,13.8,transformador,ALCACE,MTT
7918,13.8,transformador,ALCACE,MTT
7919,13.8,transformador,ALCACE,MTT
7920,13.8,outros,ALCACE,MTT
7921,13.8,outros,ALCACE,MTT
7922,13.8,outros,ALCACE,MTT
7923,13.8,outros,ALCACE,MTT
7924,13.8,transformador,ALCACE,MTT
7925,13.8,transformador,ALCACE,MTT
7926,13.8,transformador,ALCACE,MTT
7927,13.8,transformador,ALCACE,MTT
7928,13.8,transformador,ALCACE,MTT
7929,230.0,desenergizados,ALCACE,CMD
7930,13.8,transformador,ALCACE,MTT
7931,13.8,transformador,LORENZETTI,MTT
7932,13.8,transformador,LORENZETTI,MTT
7933,13.8,transformador,LORENZETTI,MTT
7934,13.8,transformador,LORENZETTI,MTT
7935,13.8,transformador,LORENZETTI,MTT
7936,13.8,transformador,LORENZETTI,MTT
7937,69.0,transformador,WEG MOTORES S.A.,CTG
7938,13.8,transformador,ESCO,CTG
7939,13.8,outros,ESCO,CTG
7940,13.8,outros,ALCACE,GVM
7941,13.8,transformador,ALCACE,GVM
7942,13.8,transformador,ALCACE,GVM
7943,13.8,transformador,ALCACE,GVM
7944,13.8,transformador,ALCACE,GVM
7945,13.8,reator,LORENZETTI,BJS
7946,13.8,transformador,ALCACE,BJS
7947,13.8,transformador,ALCACE,BJS
7948,13.8,outros,LORENZETTI,IRE
7949,13.8,reator,LORENZETTI,IRE
7950,13.8,reator,LORENZETTI,IRE
7951,13.8,transformador,LORENZETTI,IRE
7952,13.8,transformador,HARVEY HUBBEL,IRE
7953,13.8,transformador,HARVEY HUBBEL,IRE
7954,230.0,linha_de_transmissao,COELME,IGD
7955,230.0,linha_de_transmissao,COELME,IGD
7956,230.0,linha_de_transmissao,COELME,IGD
7957,230.0,linha_de_transmissao,COELME,IGD
7958,230.0,linha_de_transmissao,COELME,SOB
7959,230.0,linha_de_transmissao,COELME,SOB
7960,230.0,linha_de_transmissao,COELME,SOB
7961,230.0,linha_de_transmissao,COELME,SOB
7962,230.0,linha_de_transmissao,ALSTOM,IRE
7963,13.8,transformador,GTMS,BJS
7964,13.8,reator,GTMS,BJS
7965,13.8,transformador,GTMS,BJS
7966,230.0,linha_de_transmissao,ALSTOM,BRD
7967,230.0,linha_de_transmissao,ALSTOM,BRD
7968,69.0,transformador,WEG MOTORES S.A.,IRE
7969,69.0,transformador,WEG MOTORES S.A.,IRE
7970,69.0,transformador,WEG MOTORES S.A.,IRE
7971,13.8,linha_de_transmissao,HITACHI-LINE,CGD
7972,230.0,linha_de_transmissao,ALSTOM,CGD
7973,230.0,transformador,ALSTOM,SRD
7974,230.0,transformador,ALSTOM,SRD
7975,230.0,transformador,ALSTOM,SRD
7976,13.8,transformador,LAELC INDUSTR.COMERC.LTDA,SRD
7977,13.8,transformador,MARINE & DAMINELLI,CGD
7978,13.8,transformador,MARINE & DAMINELLI,CGD
7979,13.8,outros,LORENZETTI,CGD
7980,13.8,transformador,BARRETO KELLER,CGD
7981,13.8,transformador,ESCO,RLD
7982,13.8,transformador,ESCO,RLD
7983,13.8,transformador,ESCO,RLD
7984,230.0,linha_de_transmissao,COELME,MSI
7985,230.0,linha_de_transmissao,COELME,MSI
7986,230.0,linha_de_transmissao,COELME,MSI
7987,230.0,linha_de_transmissao,COELME,MSI
7988,69.0,transformador,WEG MOTORES S.A.,TAC
7989,69.0,transformador,WEG MOTORES S.A.,TAC
7990,69.0,transformador,WEG MOTORES S.A.,TAC
7991,69.0,outros,COELME,MCD
7992,69.0,outros,COELME,MCD
7993,13.8,transformador,GTMS,MCD
7994,13.8,linha_de_transmissao,ESCO,AGL
7995,13.8,linha_de_transmissao,ESCO,AGL
7996,13.8,transformador,LORENZETTI,AGL
7997,13.8,linha_de_transmissao,ESCO,AGL
7998,13.8,linha_de_transmissao,ESCO,AGL
7999,13.8,linha_de_transmissao,ESCO,AGL
8000,13.8,linha_de_transmissao,ESCO,AGL
8001,13.8,transformador,LORENZETTI,MSI
8002,13.8,transformador,LORENZETTI,MSI
8003,13.8,transformador,LORENZETTI,TAC
8004,13.8,transformador,LORENZETTI,TAC
8005,13.8,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,STD
8006,13.8,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,STD
8007,69.0,transformador,COELME,JCD
8008,69.0,transformador,COELME,JCD
8009,69.0,transformador,COELME,JCD
8010,69.0,transformador,COELME,JCD
8011,69.0,transformador,COELME,JCD
8012,69.0,transformador,COELME,JCD
8013,69.0,barra,COELME,JCD
8014,69.0,barra,COELME,JCD
8015,69.0,transformador,WEG MOTORES S.A.,LND
8016,69.0,transformador,WEG MOTORES S.A.,LND
8017,69.0,transformador,WEG MOTORES S.A.,LND
8018,69.0,outros,COELME,TRS
8019,69.0,outros,COELME,TRS
8020,13.8,transformador,GTMS,TRS
8021,230.0,transformador,COELME,NTT
8022,230.0,transformador,COELME,NTT
8023,69.0,transformador,WEG S.A. ELETR.,JCD
8024,69.0,transformador,WEG S.A. ELETR.,JCD
8025,69.0,transformador,WEG S.A. ELETR.,JCD
8026,138.0,linha_de_transmissao,SIEMENS,STD
8027,138.0,linha_de_transmissao,SIEMENS,STD
8028,138.0,linha_de_transmissao,SIEMENS,STD
8029,138.0,transformador,SIEMENS,STD
8030,138.0,transformador,SIEMENS,STD
8031,138.0,transformador,SIEMENS,STD
8032,138.0,transformador,SIEMENS,STD
8033,138.0,linha_de_transmissao,SIEMENS,STD
8034,138.0,linha_de_transmissao,SIEMENS,STD
8035,138.0,linha_de_transmissao,SIEMENS,STD
8036,138.0,reator,SIEMENS,STD
8037,138.0,reator,SIEMENS,STD
8038,138.0,outros,SIEMENS,STD
8039,138.0,transformador,SIEMENS,STD
8040,138.0,transformador,SIEMENS,STD
8041,138.0,linha_de_transmissao,SIEMENS,STD
8042,138.0,linha_de_transmissao,SIEMENS,STD
8043,138.0,linha_de_transmissao,SIEMENS,STD
8044,138.0,reator,SIEMENS,STD
8045,138.0,outros,SIEMENS,STD
8046,13.8,transformador,GTMS,STD
8047,230.0,linha_de_transmissao,WEG MOTORES S.A.,NTD
8048,230.0,linha_de_transmissao,ALSTOM,ACD
8049,230.0,linha_de_transmissao,ALSTOM,ACD
8050,230.0,linha_de_transmissao,ALSTOM,ACD
8051,230.0,linha_de_transmissao,ALSTOM,ACD
8052,230.0,linha_de_transmissao,ALSTOM,ACD
8053,230.0,linha_de_transmissao,WEG MOTORES S.A.,NTD
8054,230.0,linha_de_transmissao,WEG MOTORES S.A.,NTD
8055,230.0,linha_de_transmissao,WEG MOTORES S.A.,NTD
8056,230.0,transformador,WEG MOTORES S.A.,NTD
8057,230.0,transformador,WEG MOTORES S.A.,NTD
8058,230.0,transformador,WEG MOTORES S.A.,NTD
8059,13.8,outros,ESCO,ETD
8060,230.0,linha_de_transmissao,ALSTOM,ETD
8061,230.0,linha_de_transmissao,ALSTOM,ETD
8062,13.8,capacitor,GTMS,ACD
8063,13.8,capacitor,LORENZETTI,ACD
8064,13.8,capacitor,LORENZETTI,ACD
8065,13.8,transformador,LORENZETTI,ACD
8066,13.8,transformador,LORENZETTI,ACD
8067,13.8,transformador,LORENZETTI,ACD
8068,13.8,transformador,LORENZETTI,ACD
8069,13.8,linha_de_transmissao,LORENZETTI,ACD
8070,13.8,capacitor,BARRETO KELLER,CRD
8071,13.8,capacitor,BARRETO KELLER,CRD
8072,13.8,transformador,LORENZETTI,NTD
8073,13.8,linha_de_transmissao,LORENZETTI,NTD
8074,13.8,linha_de_transmissao,LORENZETTI,NTD
8075,13.8,reator,LORENZETTI,SMD
8076,13.8,capacitor,ALCACE,SMD
8077,13.8,capacitor,BARRETO KELLER,SMD
8078,13.8,outros,ALCACE,STD
8079,13.8,outros,ALCACE,STD
8080,13.8,outros,ESCO,STD
8081,13.8,linha_de_transmissao,BARRETO KELLER,STD
8082,13.8,linha_de_transmissao,BARRETO KELLER,STD
8083,13.8,linha_de_transmissao,BARRETO KELLER,STD
8084,13.8,linha_de_transmissao,BARRETO KELLER,STD
8085,69.0,linha_de_transmissao,HARVEY HUBBEL,PRD
8086,69.0,linha_de_transmissao,SIEMENS,JRM
8087,69.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PRD
8088,69.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PFE
8089,69.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,PFE
8090,69.0,linha_de_transmissao,SIEMENS,PFE
8091,69.0,linha_de_transmissao,SIEMENS,PFE
8092,69.0,linha_de_transmissao,LORENZETTI,BGI
8093,69.0,linha_de_transmissao,ALCACE,BGI
8094,69.0,linha_de_transmissao,LORENZETTI,BGI
8095,69.0,linha_de_transmissao,IAFA,BGI
8096,69.0,linha_de_transmissao,HITACHI-LINE,BGI
8097,69.0,linha_de_transmissao,HARVEY HUBBEL,GNN
8098,69.0,linha_de_transmissao,HARVEY HUBBEL,GNN
8099,69.0,linha_de_transmissao,LORENZETTI,BGI
8100,69.0,linha_de_transmissao,HARVEY HUBBEL,GNN
8101,69.0,linha_de_transmissao,HARVEY HUBBEL,GNN
8102,69.0,linha_de_transmissao,HARVEY HUBBEL,GNN
8103,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8104,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8105,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8106,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8107,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8108,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8109,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8110,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8111,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8112,69.0,linha_de_transmissao,HARVEY HUBBEL,MRR
8113,69.0,linha_de_transmissao,HITACHI-LINE,MRR
8114,69.0,linha_de_transmissao,HARVEY HUBBEL,PRD
8115,69.0,linha_de_transmissao,HARVEY HUBBEL,PRD
8116,69.0,linha_de_transmissao,IAFA,PRD
8117,69.0,linha_de_transmissao,ACCEPT BRASIL COMERCIAL,PRD
8118,69.0,linha_de_transmissao,LORENZETTI,PRD
8119,69.0,linha_de_transmissao,IAFA,RCD
8120,69.0,linha_de_transmissao,HARVEY HUBBEL,RCD
8121,69.0,linha_de_transmissao,HITACHI-LINE,PRD
8122,69.0,linha_de_transmissao,LMB,PRD
8123,69.0,linha_de_transmissao,LORENZETTI,PRD
8124,69.0,linha_de_transmissao,HITACHI-LINE,PRD
8125,69.0,linha_de_transmissao,LORENZETTI,RIB
8126,69.0,linha_de_transmissao,LORENZETTI,RIB
